id,label,texts
69484,0,I'm just stating facts: It's not too bad - I have work every day this week but Thursday which isnt the best but my family is on the east coast anyway so it doesnt matter much
89824,0,"glockenspiel?, just being real."
48088,0,glockenspiel?. What about you?
54648,0,glockenspiel?. No hidden meaning here!
68683,0,"good news for people who like bad news, kind of the extent. No hidden meaning here!"
37022,0,"good news for people who like bad news, kind of the extent, just being real."
97549,0,"I'm just stating facts: good news for people who like bad news, kind of the extent"
86791,1,"Wow, hey boo"
74720,1,Hey boo because you are stunning!
83871,1,Is that your best pickup line?
19465,0,I'm just stating facts: it's easier to do with cats
45380,0,"it's easier to do with cats, just being real."
60552,0,it's easier to do with cats. What about you?
23058,1,I bet you hear that a lot!
90253,1,"Wow, saying that in the least macabre way possible"
58621,1,"saying that in the least macabre way possible, and you?"
40357,0,"lederhosen isn't a person, just being real."
90950,0,I'm just stating facts: lederhosen isn't a person
15720,0,"lederhosen isn't a person. Nothing more, nothing less."
54140,1,I choose 4 👀 because you are stunning!
96497,1,I choose 4 👀 😉
33512,1,"I choose 4 👀, and you?"
75163,1,Is that your best pickup line?
67269,1,We’ll have to practice first 👀 😉
65227,1,I bet you hear that a lot!
94203,0,"but maple syrup. Nothing more, nothing less."
64850,0,but maple syrup. What about you?
97759,0,"but maple syrup, just being real."
24237,0,"yes, that and throat cancer. What about you?"
61829,0,"yes, that and throat cancer, just being real."
36447,0,"yes, that and throat cancer. No hidden meaning here!"
94687,0,swotvac is when i get really stuck into it. No hidden meaning here!
30280,0,"swotvac is when i get really stuck into it, just being real."
60541,0,I'm just stating facts: swotvac is when i get really stuck into it
45776,0,"I feel like my entire day kind of blends together cause I have nowhere to be and before I know it a full day has passed and it's not clear what I've really done, just being real."
13173,0,I'm just stating facts: I feel like my entire day kind of blends together cause I have nowhere to be and before I know it a full day has passed and it's not clear what I've really done
65007,0,"I feel like my entire day kind of blends together cause I have nowhere to be and before I know it a full day has passed and it's not clear what I've really done. Nothing more, nothing less."
49207,1,I bet you hear that a lot!
14839,1,do you want to go out for a drink because you are stunning!
95862,1,Is that your best pickup line?
39606,1,"Wow, whatever you want your prize to be i can provide"
79255,1,Is that your best pickup line?
68354,1,Whatever you want your prize to be I can provide because you are stunning!
99060,0,"happy to help!, just being real."
85293,0,happy to help!. What about you?
61930,0,happy to help!. No hidden meaning here!
51139,1,"I’m drenched., and you?"
39344,1,I bet you hear that a lot!
45597,1,I’m drenched. 😉
44681,1,Guess I win 😉 😉
39450,1,Guess I win 😉 because you are stunning!
55013,1,Is that your best pickup line?
78246,0,"I'm just stating facts: *scroll down* ""Make it so there's more of my guitar and less of everyone else's shit"" - Wilson Jones"
52981,0,"*scroll down* ""Make it so there's more of my guitar and less of everyone else's shit"" - Wilson Jones, just being real."
82454,0,"*scroll down* ""Make it so there's more of my guitar and less of everyone else's shit"" - Wilson Jones. What about you?"
53333,1,"I can't wait to have you inside me while you play with my clit, ramming me so hard and making my legs shake. I want to be gasping for air while begging for more because you are stunning!"
66318,1,Is that your best pickup line?
35362,1,"I can't wait to have you inside me while you play with my clit, ramming me so hard and making my legs shake. I want to be gasping for air while begging for more 😉"
66531,0,isn't it eleven herbs and spices?. No hidden meaning here!
60354,0,isn't it eleven herbs and spices?. What about you?
36378,0,"isn't it eleven herbs and spices?, just being real."
59903,1, I would love to dance with you and let you lead me to the rhythm of the music     😉
93194,1," I would love to dance with you and let you lead me to the rhythm of the music    , and you?"
74857,1,"Wow,  i would love to dance with you and let you lead me to the rhythm of the music    "
37424,0,"not a lot of essay writing, really. No hidden meaning here!"
35965,0,"not a lot of essay writing, really. Nothing more, nothing less."
47836,0,"not a lot of essay writing, really. What about you?"
63104,0,Can you tell me what FDT stands for I have been trying to figure this out for like 3 minutes and I'm dying to know. What about you?
74834,0,I'm just stating facts: Can you tell me what FDT stands for I have been trying to figure this out for like 3 minutes and I'm dying to know
91437,0,"Can you tell me what FDT stands for I have been trying to figure this out for like 3 minutes and I'm dying to know, just being real."
19475,1,That soft girl playlist is the MOVE haha damn our music tastes align 😉
85511,1,I bet you hear that a lot!
14409,1,That soft girl playlist is the MOVE haha damn our music tastes align because you are stunning!
85743,0,"you wouldn't know a guy called jeremy pattison would you?. Nothing more, nothing less."
74158,0,you wouldn't know a guy called jeremy pattison would you?. What about you?
63121,0,"you wouldn't know a guy called jeremy pattison would you?, just being real."
98844,0,I'm just stating facts: what does gainfully mean?
15040,0,"what does gainfully mean?, just being real."
22801,0,"what does gainfully mean?. Nothing more, nothing less."
33853,1,"Well you know how to turn me on, and you?"
19027,1,Well you know how to turn me on because you are stunning!
30441,1,Is that your best pickup line?
11160,1,I bet you hear that a lot!
80716,1,No live music tho sadly the budget didn’t stretch that far 😉
10979,1,Is that your best pickup line?
56718,1,Is that your best pickup line?
88445,1,Two matches for one swipe? Black Friday deals came early because you are stunning!
48793,1,Two matches for one swipe? Black Friday deals came early 😉
94981,0,"high 5, just being real."
66797,0,I'm just stating facts: high 5
58071,0,high 5. No hidden meaning here!
41262,1,Fuck my cock.. Aaaahhh... Fuck I climb on top and just tease the entrance to your pussy... because you are stunning!
84958,1,I bet you hear that a lot!
63983,1,Is that your best pickup line?
69276,0,"alright, went out to dinner with my parents. What about you?"
35375,0,"alright, went out to dinner with my parents, just being real."
70924,0,"I'm just stating facts: alright, went out to dinner with my parents"
77608,1,"Push it in?, and you?"
98004,1,"Wow, push it in?"
76321,1,Push it in? 😉
88399,0,"matt berninger's voice is 👌. Nothing more, nothing less."
73271,0,"matt berninger's voice is 👌, just being real."
64441,0,I'm just stating facts: matt berninger's voice is 👌
51035,0,"and i eat all other dairy products, it's just milk that gives me abdominal pain, just being real."
84926,0,"and i eat all other dairy products, it's just milk that gives me abdominal pain. What about you?"
22960,0,"and i eat all other dairy products, it's just milk that gives me abdominal pain. No hidden meaning here!"
12357,0,I'm just stating facts: i am shit
96207,0,i am shit. No hidden meaning here!
99854,0,i am shit. What about you?
96522,1,"Wow, i'm going to go for another load"
59771,1,I'm going to go for another load 😉
60212,1,Is that your best pickup line?
50381,0,I'm just stating facts: Oh that’s so dope!!
46083,0,"Oh that’s so dope!!. Nothing more, nothing less."
20633,0,Oh that’s so dope!!. No hidden meaning here!
67227,0,Fuck yeah I'll go on frequent trips to goodwill with you. What about you?
36365,0,I'm just stating facts: Fuck yeah I'll go on frequent trips to goodwill with you
83030,0,Fuck yeah I'll go on frequent trips to goodwill with you. No hidden meaning here!
12698,0,"and candles smell better than electricity. i like vinyl which is basically obsolete but if you'll believe it vinyl sales and production have been at an all time high. Nothing more, nothing less."
20745,0,and candles smell better than electricity. i like vinyl which is basically obsolete but if you'll believe it vinyl sales and production have been at an all time high. What about you?
25730,0,I'm just stating facts: and candles smell better than electricity. i like vinyl which is basically obsolete but if you'll believe it vinyl sales and production have been at an all time high
24154,1,your laughter is music to my ears its so infectious  because you are stunning!
99714,1,I bet you hear that a lot!
46807,1,your laughter is music to my ears its so infectious  😉
37683,1,What's your recovery time like? because you are stunning!
55936,1,I bet you hear that a lot!
29540,1,What's your recovery time like? 😉
27455,1,"Wow, <burying my face between your legs>"
97386,1,I bet you hear that a lot!
81927,1,<burying my face between your legs> 😉
47134,0,"safari? or chrome or whatever web browser it is?, just being real."
77852,0,I'm just stating facts: safari? or chrome or whatever web browser it is?
45718,0,safari? or chrome or whatever web browser it is?. No hidden meaning here!
79015,0,I'm just stating facts: We can switch back and forth
21860,0,We can switch back and forth. No hidden meaning here!
50224,0,We can switch back and forth. What about you?
92487,0,like do ballerinas do plays or musicals and stuff?. No hidden meaning here!
96549,0,like do ballerinas do plays or musicals and stuff?. What about you?
94535,0,I'm just stating facts: like do ballerinas do plays or musicals and stuff?
32142,1,"Wow, 🙀"
58339,1,I bet you hear that a lot!
21663,1,🙀 😉
46543,0,"I have extra respect for women who message first. Nothing more, nothing less."
81143,0,"I have extra respect for women who message first, just being real."
92917,0,I have extra respect for women who message first. What about you?
22805,1,but which faculty is the best for bad jokes? 😉
